ID,trueAnnotation,Ignore,Annotation
https://www.idref.fr/031775667.rdf,"['Maqbaraẗ Mīdūnfr', 'ʿAyn-Aṣil', 'Balāṭ', 'Balat', 'Ain Aseel', 'Tombe Medou-Nefer', 'Ayn Asil', 'Tombe de Medou-Nefer', 'Qilaa el-Dabba', 'Qilaʾ el-Dabbeh', 'Qilaʾ al-Dabba', 'Qila al-Dabba', 'Mastaba de Medou-Nefer', 'Qilaʾ el-Ḍabbeh', 'ʿAyn-Aṣil  Maqbaraẗ']",[],"['Maqbaraẗ Mīdūnfr', 'ʿAyn-Aṣil', 'Balāṭ', 'Balat', 'Ain Aseel', 'Tombe Medou-Nefer', 'Ayn Asil', 'Tombe de Medou-Nefer', 'Qilaa el-Dabba', 'Qilaʾ el-Dabbeh', 'Qilaʾ al-Dabba', 'Qila al-Dabba', 'Mastaba de Medou-Nefer', 'Qilaʾ el-Ḍabbeh', 'ʿAyn-Aṣil Maqbaraẗ']"
https://www.idref.fr/254167829.rdf,['Casali Pedrina'],[],['Casali Pedrina']
https://www.idref.fr/254045197.rdf,"['Nécropole$', 'Nécropole de Basaldella', 'Basaldella', 'Necropoli di Basaldella', 'Necropoli$']",[],"['Nécropole$', 'Nécropole de Basaldella', 'Basaldella', 'Necropoli di Basaldella', 'Necropoli$']"
https://www.idref.fr/078602335.rdf,"['Maqbaraẗ H̱ntykā', 'ʿAyn-Aṣil', 'Balāṭ', 'Mastaba de Khentika', 'Balat', 'Ain Aseel', 'Ayn Asil', 'Qilaa el-Dabba', 'Qilaʾ el-Dabbeh', 'Tombe Khentika', 'Qilaʾ al-Dabba', 'Qilaʾ al-Ḍabbaẗ', 'Qila al-Dabba', 'Qilaʾ el-Ḍabbeh', 'Tombe de Khentika', 'ʿAyn-Aṣil  Maqbaraẗ']",[],"['Maqbaraẗ H̱ntykā', 'ʿAyn-Aṣil', 'Balāṭ', 'Mastaba de Khentika', 'Balat', 'Ain Aseel', 'Ayn Asil', 'Qilaa el-Dabba', 'Qilaʾ el-Dabbeh', 'Tombe Khentika', 'Qilaʾ al-Dabba', 'Qilaʾ al-Ḍabbaẗ', 'Qila al-Dabba', 'Qilaʾ el-Ḍabbeh', 'Tombe de Khentika', 'ʿAyn-Aṣil Maqbaraẗ']"
https://www.idref.fr/068696418.rdf,"['Monterenzio', 'Monterenzio Vecchio']",[],"['Monterenzio', 'Monterenzio Vecchio']"
https://www.idref.fr/254041663.rdf,['Podere Decima'],[],['Podere Decima']
https://www.idref.fr/03177508X.rdf,"['ʿAyn-Aṣil', ""Mastaba d'Ima-Pépi II"", 'Balāṭ', 'Balat', 'Ain Aseel', 'Ayn Asil', 'Qilaa el-Dabba', 'Qilaʾ el-Dabbeh', 'Qilaʾ al-Dabba', 'Mastaba II', 'Qilaʾ al-Ḍabbaẗ', 'Qila al-Dabba', ""Tombe d'Ima-Pépy II"", 'Maqbaraẗ Īmā Bībī al-t̲ānī', ""Tombe d'Ima-Pépi II"", 'Qilaʾ el-Ḍabbeh', 'ʿAyn-Aṣil  Maqbaraẗ']",[],"['ʿAyn-Aṣil', ""Mastaba d' Ima-Pépi II"", 'Balāṭ', 'Balat', 'Ain Aseel', 'Ayn Asil', 'Qilaa el-Dabba', 'Qilaʾ el-Dabbeh', 'Qilaʾ al-Dabba', 'Mastaba II', 'Qilaʾ al-Ḍabbaẗ', 'Qila al-Dabba', ""Tombe d' Ima-Pépy II"", 'Maqbaraẗ Īmā Bībī al-t̲ānī', ""Tombe d' Ima-Pépi II"", 'Qilaʾ el-Ḍabbeh', 'ʿAyn-Aṣil Maqbaraẗ']"
https://www.idref.fr/035758473.rdf,"[""Tombe d'Ima-Meryrê"", 'ʿAyn-Aṣil', 'Maqbaraẗ Īmā Bībī', ""Tombe d'Ima-Pépi"", 'Balāṭ', 'Balat', ""Mastaba d'Ima-Pépi"", 'Ain Aseel', 'Ayn Asil', 'Qilaa el-Dabba', 'Qilaʾ el-Dabbeh', ""Mastaba d'Ima-Meryrê"", 'Qilaʾ al-Dabba', 'Qilaʾ al-Ḍabbaẗ', 'Qila al-Dabba', 'Qilaʾ el-Ḍabbeh', 'ʿAyn-Aṣil  Maqbaraẗ']",[],"[""Tombe d' Ima-Meryrê"", 'ʿAyn-Aṣil', 'Maqbaraẗ Īmā Bībī', ""Tombe d' Ima-Pépi"", 'Balāṭ', 'Balat', ""Mastaba d' Ima-Pépi"", 'Ain Aseel', 'Ayn Asil', 'Qilaa el-Dabba', 'Qilaʾ el-Dabbeh', ""Mastaba d' Ima-Meryrê"", 'Qilaʾ al-Dabba', 'Qilaʾ al-Ḍabbaẗ', 'Qila al-Dabba', 'Qilaʾ el-Ḍabbeh', 'ʿAyn-Aṣil Maqbaraẗ']"
https://www.idref.fr/078205964.rdf,['Castelfranco Emilia'],[],['Castelfranco Emilia']
https://www.idref.fr/203619315.rdf,['Casalecchio di Reno'],[],['Casalecchio di Reno']
https://www.idref.fr/25403439X.rdf,"['Bologne', 'Necropoli della Certosa', 'Nécropole de la Certosa']",[],"['Bologne', 'Necropoli della Certosa', 'Nécropole de la Certosa']"
https://www.idref.fr/254172601.rdf,"['Chiesa Nuova', 'Farfa']",[],"['Chiesa Nuova', 'Farfa']"
https://www.idref.fr/254171389.rdf,"['Caprignano', 'Castrum Caprignani']",[],"['Caprignano', 'Castrum Caprignani']"
https://www.idref.fr/254032656.rdf,"[""Sant'Antonio"", 'Valle del Clanio', 'Mulino S. Antonio']",[],"[""Sant'Antonio"", 'Valle del Clanio', 'Mulino S . Antonio']"
https://www.idref.fr/135559677.rdf,"['Trebula Balliensis', 'Treglia', 'Trebula']",[],"['Trebula Balliensis', 'Treglia', 'Trebula']"
https://www.idref.fr/027785866.rdf,"['Djâni', 'Tanis', 'Tānīs']",[],"['Djâni', 'Tanis', 'Tānīs']"
https://www.idref.fr/068949952.rdf,"['Ārmnt', 'Héliopolis de Haute-Égypte', 'Έρμωνθις', 'Hermuntis', 'Arment', 'Hermunthus', 'Ermant', 'Hermonthis', 'Έρεσβυθος', 'Έρμονθις', 'Armant']",[],"['Ārmnt', 'Héliopolis de Haute-Égypte', 'Έρμωνθις', 'Hermuntis', 'Arment', 'Hermunthus', 'Ermant', 'Hermonthis', 'Έρεσβυθος', 'Έρμονθις', 'Armant']"
https://www.idref.fr/068538103.rdf,"['Adaïma', ""Nécropoles d'Adaïma"", ""'Adaïma"", 'Edamieh', ""El-'Adaïma"", 'El-Adaïma', ""El-'Adaima"", 'Adayma', 'Adamia', 'Ālʿḍāymh']",[],"['Adaïma', ""Nécropoles d' Adaïma"", ""'Adaïma"", 'Edamieh', ""El-'Adaïma"", 'El-Adaïma', ""El-'Adaima"", 'Adayma', 'Adamia', 'Ālʿḍāymh']"
https://www.idref.fr/253898242.rdf,"['Punta Tresino', 'Savuco', 'Monte Tresino']",[],"['Punta Tresino', 'Savuco', 'Monte Tresino']"
https://www.idref.fr/031898823.rdf,['Roccagloriosa'],[],['Roccagloriosa']
https://www.idref.fr/066838207.rdf,"['Sybaris', 'Sibari']",[],"['Sybaris', 'Sibari']"
https://www.idref.fr/027637646.rdf,"['Monte Doro', 'Montedoro', 'Eboli']",[],"['Monte Doro', 'Montedoro', 'Eboli']"
https://www.idref.fr/175232776.rdf,"['Necropoli di Porta Nocera', 'Pompéi']",[],"['Necropoli di Porta Nocera', 'Pompéi']"
https://www.idref.fr/160641195.rdf,"['Palais des gouverneurs', 'Ayn Asil', 'Qilaa el-Dabba', 'Balāṭ al-ḥukkām', 'Qilaʾ el-Dabbeh', 'Balat', 'Qilaʾ al-Dabba', 'ʿAyn-Aṣil', 'Qilaʾ el-Ḍabbeh', 'Qilaʾ al-Ḍabbaẗ', 'Qila al-Dabba', 'Ain Aseel']",[],"['Palais des gouverneurs', 'Ayn Asil', 'Qilaa el-Dabba', 'Balāṭ al-ḥukkām', 'Qilaʾ el-Dabbeh', 'Balat', 'Qilaʾ al-Dabba', 'ʿAyn-Aṣil', 'Qilaʾ el-Ḍabbeh', 'Qilaʾ al-Ḍabbaẗ', 'Qila al-Dabba', 'Ain Aseel']"
https://www.idref.fr/255243537.rdf,"['Cumes', 'Necropoli della Porta Mediana', 'Necropoli della Porta mediana', 'Nécropole de la Porte médiane']",[],"['Cumes', 'Necropoli della Porta Mediana', 'Necropoli della Porta mediana', 'Nécropole de la Porte médiane']"
https://www.idref.fr/029068029.rdf,"['Cumes', 'Cuma', 'Cumae']",[],"['Cumes', 'Cuma', 'Cumae']"
https://www.idref.fr/149482337.rdf,"['La Starza', 'Ariano Irpino - La Starza']",[],"['La Starza', 'Ariano Irpino - La Starza']"
https://www.idref.fr/253734622.rdf,['Moio della Civitella'],[],['Moio della Civitella']
https://www.idref.fr/029863074.rdf,"['Stabies', 'Stabia', 'Stabiae']",[],"['Stabies', 'Stabia', 'Stabiae']"
https://www.idref.fr/029701236.rdf,"['Hyele', 'Velia', 'Elea']",[],"['Hyele', 'Velia', 'Elea']"
https://www.idref.fr/027338460.rdf,"['Paestum', 'Poseidonia']",[],"['Paestum', 'Poseidonia']"
https://www.idref.fr/253555388.rdf,['Pauciuri'],[],['Pauciuri']
https://www.idref.fr/254168868.rdf,['Asinello'],[],['Asinello']
https://www.idref.fr/254047440.rdf,"['Pozzuolo del Friuli', 'Nécropole$', 'Necropoli di Pozzuolo del Friuli', 'Nécropole de Pozzuolo del Friuli', 'Necropoli$']",[],"['Pozzuolo del Friuli', 'Nécropole$', 'Necropoli di Pozzuolo del Friuli', 'Nécropole de Pozzuolo del Friuli', 'Necropoli$']"
https://www.idref.fr/259290971.rdf,"['Karnac', 'El-Karnak', ""Chapelle d'Osiris de Coptos"", 'Al-Karnak', 'Carnac', 'Karnarc', ""Chapelle d'Osiris Coptite"", 'Karnak']",[],"['Karnac', 'El-Karnak', ""Chapelle d' Osiris de Coptos"", 'Al-Karnak', 'Carnac', 'Karnarc', ""Chapelle d' Osiris Coptite"", 'Karnak']"
https://www.idref.fr/25927030X.rdf,"[""Chapelle d'Osiris Ounnefer maître des aliments"", ""Chapelle d'Osiris Ounnefer Neb djefaou"", 'Karnac', 'El-Karnak', 'Carnac', 'Karnarc', 'Al-Karnak', 'Karnak']",[],"[""Chapelle d' Osiris Ounnefer maître des aliments"", ""Chapelle d' Osiris Ounnefer Neb djefaou"", 'Karnac', 'El-Karnak', 'Carnac', 'Karnarc', 'Al-Karnak', 'Karnak']"
https://www.idref.fr/259287504.rdf,"[""Chapelle d'Osiris Ounnefer"", 'Karnarc', 'Karnac', 'El-Karnak', 'Carnac', ""Chapelle d'Osiris Neb Neheh"", 'Al-Karnak', 'Karnak']",[],"[""Chapelle d' Osiris Ounnefer"", 'Karnarc', 'Karnac', 'El-Karnak', 'Carnac', ""Chapelle d' Osiris Neb Neheh"", 'Al-Karnak', 'Karnak']"
https://www.idref.fr/254175554.rdf,"['Villa romaine', 'S. Nicola', 'Villa romana', 'Villa imperiale', 'Marina di San Nicola']",[],"['Villa romaine', 'S . Nicola', 'Villa romana', 'Villa imperiale', 'Marina di San Nicola']"
https://www.idref.fr/254327435.rdf,['Offiano'],[],['Offiano']
https://www.idref.fr/078608775.rdf,"['Civita Musarna', 'Musarna']",[],"['Civita Musarna', 'Musarna']"
https://www.idref.fr/254303498.rdf,"['Montagliano Sfondato', 'Montagliano']",[],"['Montagliano Sfondato', 'Montagliano']"
https://www.idref.fr/254331572.rdf,"['Ostie', 'Ostia', 'Grandi Horrea']",[],"['Ostie', 'Ostia', 'Grandi Horrea']"
https://www.idref.fr/254469051.rdf,"[""Sant' Ercolano"", 'S. Ercolano', 'Saint Herculanum', 'Ostie', 'Ostia', ""Sant'Ercolano""]",[],"[""Sant' Ercolano"", 'S . Ercolano', 'Saint Herculanum', 'Ostie', 'Ostia', ""Sant'Ercolano""]"
https://www.idref.fr/254464548.rdf,"['Ostie', 'Ostia', ""Château d'eau"", 'Castellum aquae']",[],"['Ostie', 'Ostia', ""Château d' eau"", 'Castellum aquae']"
https://www.idref.fr/252489462.rdf,['Piammiano'],[],['Piammiano']
https://www.idref.fr/254334296.rdf,"['Schola di Traiano', 'Schola del Traiano', 'Ostie', 'Ostia', 'Schola du Trajan']",[],"['Schola di Traiano', 'Schola del Traiano', 'Ostie', 'Ostia', 'Schola du Trajan']"
https://www.idref.fr/033961719.rdf,"['Flavia Constantiniana Portuensis', 'Porto di Claudio', 'Bacino di Traiano', 'Fiumicino', 'Porto di Traiano', 'Port de Trajan', 'Port de Claude', 'Portus Romae']",[],"['Flavia Constantiniana Portuensis', 'Porto di Claudio', 'Bacino di Traiano', 'Fiumicino', 'Porto di Traiano', 'Port de Trajan', 'Port de Claude', 'Portus Romae']"
https://www.idref.fr/028031067.rdf,"['Incoronata di Metaponto', 'Incoronata']",[],"['Incoronata di Metaponto', 'Incoronata']"
https://www.idref.fr/02742765X.rdf,"['Velzna', 'Bolsena', 'Poggio Moscini', 'Volsinii']",[],"['Velzna', 'Bolsena', 'Poggio Moscini', 'Volsinii']"
https://www.idref.fr/259290416.rdf,"[""Chapelle d'Osiris maître de la vie / qui secourt le malheureux"", ""Chapelle d'Osiris Neb-ânkh / pa-oucheb-iad"", 'Karnac', ""Chapelle d'Osiris Neb ânkh / pa oucheb iad"", 'El-Karnak', 'Carnac', 'Karnarc', 'Al-Karnak', 'Karnak']",[],"[""Chapelle d' Osiris maître de la vie / qui secourt le malheureux"", ""Chapelle d' Osiris Neb-ânkh / pa-oucheb-iad"", 'Karnac', ""Chapelle d' Osiris Neb ânkh / pa oucheb iad"", 'El-Karnak', 'Carnac', 'Karnarc', 'Al-Karnak', 'Karnak']"
https://www.idref.fr/032556349.rdf,"['Tempio I di Era', 'Basilique$', 'Tempio I di Hera', 'Paestum', 'Basilica$', 'Tempio di Era I', 'Heraion I', 'Basilique de Paestum', 'Basilica di Paestum', ""Temple d'Héra I""]",[],"['Tempio I di Era', 'Basilique$', 'Tempio I di Hera', 'Paestum', 'Basilica$', 'Tempio di Era I', 'Heraion I', 'Basilique de Paestum', 'Basilica di Paestum', ""Temple d' Héra I""]"
https://www.idref.fr/234777346.rdf,"['Domus del Ninfeo', 'Maison du Nymphée', 'Ostie']",[],"['Domus del Ninfeo', 'Maison du Nymphée', 'Ostie']"
https://www.idref.fr/027483452.rdf,"['Deir el-Bahari', 'Deir el-Bahri', 'Dair al-Bahri', 'Dayr al-Baḥrī', 'Dayr al-Bahri']",[],"['Deir el-Bahari', 'Deir el-Bahri', 'Dair al-Bahri', 'Dayr al-Baḥrī', 'Dayr al-Bahri']"
https://www.idref.fr/232993858.rdf,"['Casa delle Ierodule', 'Ostie', 'Casa di Lucceia Primitiva', 'Insula delle Ierodule']",[],"['Casa delle Ierodule', 'Ostie', 'Casa di Lucceia Primitiva', 'Insula delle Ierodule']"
https://www.idref.fr/086920553.rdf,"['Dashour', 'Dahchour', 'Complexe funéraire de Sésostris III', 'Dahschur', 'Dahshour', 'Pyramide de Sésostris III', 'Dahshur']",[],"['Dashour', 'Dahchour', 'Complexe funéraire de Sésostris III', 'Dahschur', 'Dahshour', 'Pyramide de Sésostris III', 'Dahshur']"
https://www.idref.fr/027326578.rdf,"['Gizeh', 'Pyramide de Khoufou', 'Pyramide de Souphis', 'Pyramide de Kheops', 'Pyramide de Khoufoui', 'Grande Pyramide', 'Pyramide de Chéops', 'Pyramide de Khnom Koufoui']",[],"['Gizeh', 'Pyramide de Khoufou', 'Pyramide de Souphis', 'Pyramide de Kheops', 'Pyramide de Khoufoui', 'Grande Pyramide', 'Pyramide de Chéops', 'Pyramide de Khnom Koufoui']"
https://www.idref.fr/034241841.rdf,"['Mastaba de Nezlet Batran', 'Mastaba de Nazlaẗ Baṭrān', 'Gizeh']",[],"['Mastaba de Nezlet Batran', 'Mastaba de Nazlaẗ Baṭrān', 'Gizeh']"
https://www.idref.fr/031216439.rdf,"['Pyramide de Khéphren', 'Pyramide de Chéphren', 'Pyramide de Khâefrê', 'Gizeh']",[],"['Pyramide de Khéphren', 'Pyramide de Chéphren', 'Pyramide de Khâefrê', 'Gizeh']"
https://www.idref.fr/145156400.rdf,"['Tombe de Per-Nēb', 'Saqqarah']",[],"['Tombe de Per-Nēb', 'Saqqarah']"
https://www.idref.fr/197685781.rdf,"['Abou Ghourab', 'Abu Gurab', 'Temple solaire Niuserra', 'Temple solaire Niuserre', 'Abū Ġurāb', 'Abou Ghorab', 'Abu Gurob']",[],"['Abou Ghourab', 'Abu Gurab', 'Temple solaire Niuserra', 'Temple solaire Niuserre', 'Abū Ġurāb', 'Abou Ghorab', 'Abu Gurob']"
https://www.idref.fr/03266690X.rdf,"['Pompei', 'Casa degli Amorini dorati']",[],"['Pompei', 'Casa degli Amorini dorati']"
https://www.idref.fr/029579074.rdf,"['Tempio di Apollo', 'Pompéi']",[],"['Tempio di Apollo', 'Pompéi']"
https://www.idref.fr/09614114X.rdf,"['Pompei', ""Casa dell'Ara massima"", 'Pompéi']",[],"['Pompei', ""Casa dell'Ara massima"", 'Pompéi']"
https://www.idref.fr/096141379.rdf,"['Pompei', 'Pompéi', 'Casa del Labirinto']",[],"['Pompei', 'Pompéi', 'Casa del Labirinto']"
https://www.idref.fr/098189417.rdf,"['Casa del Principe di Napoli', 'Pompei', 'Pompéi']",[],"['Casa del Principe di Napoli', 'Pompei', 'Pompéi']"
https://www.idref.fr/03155072X.rdf,"['Terme del Sarno', 'Pompéi']",[],"['Terme del Sarno', 'Pompéi']"
https://www.idref.fr/032668163.rdf,"['Pompei', 'Casa dei Cei']",[],"['Pompei', 'Casa dei Cei']"
https://www.idref.fr/096138580.rdf,"['Maison de la seconde fontaine', 'Pompéi', 'Casa della Fontana piccola', 'Maison de la petite fontaine', 'Pompei']",[],"['Maison de la seconde fontaine', 'Pompéi', 'Casa della Fontana piccola', 'Maison de la petite fontaine', 'Pompei']"
https://www.idref.fr/130579505.rdf,"['Casa del Principe di Napoli', 'Pompéi', 'Ariadna', 'Casa de Ariadna', 'Casa dei Capitelli colorati']",[],"['Casa del Principe di Napoli', 'Pompéi', 'Ariadna', 'Casa de Ariadna', 'Casa dei Capitelli colorati']"
https://www.idref.fr/031181392.rdf,"['Casa del marinaio', 'Pompéi']",[],"['Casa del marinaio', 'Pompéi']"
https://www.idref.fr/19144393X.rdf,"['Maison des Polibii', 'Pompéi', 'Maison de Caius Julius Polibius', 'Casa dei Polibii ', 'Domus de Caius Julius Polibius', 'Domus des Polibii', 'Domus di Caio Giulio Polibio', 'Pompei', 'Casa di Caio Giulio Polibio']",[],"['Maison des Polibii', 'Pompéi', 'Maison de Caius Julius Polibius', 'Casa dei Polibii', 'Domus de Caius Julius Polibius', 'Domus des Polibii', 'Domus di Caio Giulio Polibio', 'Pompei', 'Casa di Caio Giulio Polibio']"
https://www.idref.fr/172626528.rdf,"['Casa di Olii', 'Casa di Pansa', 'Pompéi', 'Casa di Cnaei Allaei Nigidi Mai']",[],"['Casa di Olii', 'Casa di Pansa', 'Pompéi', 'Casa di Cnaei Allaei Nigidi Mai']"
https://www.idref.fr/172659132.rdf,"['Maison de Fabius Eupor', 'Casa di Fabius Eupor', 'Pompéi', 'Casa della Diana II', 'Maison de Diane II']",[],"['Maison de Fabius Eupor', 'Casa di Fabius Eupor', 'Pompéi', 'Casa della Diana II', 'Maison de Diane II']"
https://www.idref.fr/172628148.rdf,"['Casa della Regina Carolina', ""Casa d'Adonide"", 'Pompéi']",[],"['Casa della Regina Carolina', ""Casa d' Adonide"", 'Pompéi']"
https://www.idref.fr/197701817.rdf,"['Abou Ghourab', 'Abu Gurab', 'Temple solaire Userkaf', 'Abu Gurob', 'Abū Ġurāb', 'Abou Ghorab', 'Temple solaire Ouserkaf']",[],"['Abou Ghourab', 'Abu Gurab', 'Temple solaire Userkaf', 'Abu Gurob', 'Abū Ġurāb', 'Abou Ghorab', 'Temple solaire Ouserkaf']"
https://www.idref.fr/027347249.rdf,"['Terme Stabiane', 'Pompéi']",[],"['Terme Stabiane', 'Pompéi']"
https://www.idref.fr/03418502X.rdf,"['Terme Suburbane', 'Pompei']",[],"['Terme Suburbane', 'Pompei']"
https://www.idref.fr/096275634.rdf,"['Casa dei Capitelli figurati', 'Pompei', 'Pompéi']",[],"['Casa dei Capitelli figurati', 'Pompei', 'Pompéi']"
https://www.idref.fr/172660343.rdf,"['Casa de Lucius Veranius Hypsaeus', 'Pompéi']",[],"['Casa de Lucius Veranius Hypsaeus', 'Pompéi']"
https://www.idref.fr/090160444.rdf,"['Casa del poeta tragico', 'Pompei']",[],"['Casa del poeta tragico', 'Pompei']"
https://www.idref.fr/19038896X.rdf,"['Abousir', 'Pyramide de Niuserre', 'Pyramide de Nyouserrê']",[],"['Abousir', 'Pyramide de Niuserre', 'Pyramide de Nyouserrê']"
https://www.idref.fr/02732592X.rdf,"[""Chapelle d'Hatchepsout"", 'Chapelle Rouge', 'Carnac', 'Karnarc', 'Karnak']",[],"[""Chapelle d' Hatchepsout"", 'Chapelle Rouge', 'Carnac', 'Karnarc', 'Karnak']"
https://www.idref.fr/052585085.rdf,"['Pyramide de Néferhétepès', 'Saqqarah']",[],"['Pyramide de Néferhétepès', 'Saqqarah']"
https://www.idref.fr/07859992X.rdf,"['Abū Sīr', 'Abūṣīr', 'Abousir', 'Abusir']",[],"['Abū Sīr', 'Abūṣīr', 'Abousir', 'Abusir']"
https://www.idref.fr/196158265.rdf,"['Théâtre', 'Θέατρο', 'Delphes']",[],"['Théâtre', 'Θέατρο', 'Delphes']"
https://www.idref.fr/196158281.rdf,"['Σκάλα του Θεάτρου', 'Escalier du théâtre', 'Δελφοί', 'Delphes']",[],"['Σκάλα του Θεάτρου', 'Escalier du théâtre', 'Δελφοί', 'Delphes']"
https://www.idref.fr/191724068.rdf,"['Νησίδα της Οικίας των Ηθοποιών', 'Συνοικία των ηθοποιών', 'Îlot de la Maison des Comédiens', 'Délos']",[],"['Νησίδα της Οικίας των Ηθοποιών', 'Συνοικία των ηθοποιών', 'Îlot de la Maison des Comédiens', 'Délos']"
https://www.idref.fr/192145010.rdf,"['Quartier du Théâtre', 'Δήλος', 'Délos', 'Συνοικία του Θεάτρου']",[],"['Quartier du Théâtre', 'Δήλος', 'Délos', 'Συνοικία του Θεάτρου']"
https://www.idref.fr/194573990.rdf,"['Hérôon du sarcophage de Méléagre', 'Delphes', 'Δελφοί', 'Ηρώον της σαρκοφάγου του Μελεάγρου']",[],"['Hérôon du sarcophage de Méléagre', 'Delphes', 'Δελφοί', 'Ηρώον της σαρκοφάγου του Μελεάγρου']"
https://www.idref.fr/195733460.rdf,"['Νότιος περίβολος', 'Πολυγωνικός τοίχος', 'Πολυγωνικό ανάλημμα', 'Δελφοί', 'Péribole Sud et Mur polygonal', 'Analemma polygonal', 'Delphes']",[],"['Νότιος περίβολος', 'Πολυγωνικός τοίχος', 'Πολυγωνικό ανάλημμα', 'Δελφοί', 'Péribole Sud et Mur polygonal', 'Analemma polygonal', 'Delphes']"
https://www.idref.fr/195733576.rdf,"['Taureau des Corcyréens', 'Τaureau de Corcyre', 'Χάλκινος ταύρος', 'Taureau en bronze', 'Ταύρος των Κερκυραίων', 'Δελφοί', 'Delphes']",[],"['Taureau des Corcyréens', 'Τaureau de Corcyre', 'Χάλκινος ταύρος', 'Taureau en bronze', 'Ταύρος των Κερκυραίων', 'Δελφοί', 'Delphes']"
https://www.idref.fr/196374642.rdf,"['Δελφοί', 'Base des Béotiens', 'Βάση των Βοιωτών', 'Delphes']",[],"['Δελφοί', 'Base des Béotiens', 'Βάση των Βοιωτών', 'Delphes']"
https://www.idref.fr/196376009.rdf,"['Pseudo-Syracusains', 'Delphes']",[],"['Pseudo-Syracusains', 'Delphes']"
https://www.idref.fr/196385903.rdf,"['Offrande de Daochos', 'Ανάθημα του Δαόχου', 'Δελφοί', 'Delphes']",[],"['Offrande de Daochos', 'Ανάθημα του Δαόχου', 'Δελφοί', 'Delphes']"
